2021-05-20 09:13:44,793 INFO [dump-all-ok] billbear-authcenter+DEFAULT_GROUP, 1619689881000, length=493, md5=aa0ae9846f8784c76a04061f8bbff426

2021-05-20 09:13:44,795 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-authcenter+DEFAULT_GROUP+test, md5=e4cb9eaf5e4662657ebe1dc185d5bcda, lastModifiedOld=1620316075000, lastModifiedNew=1620316075000

2021-05-20 09:13:44,796 INFO [dump-all-ok] billbear-authcenter+DEFAULT_GROUP, 1620316075000, length=474, md5=e4cb9eaf5e4662657ebe1dc185d5bcda

2021-05-20 09:13:44,797 WARN [dump-ignore] ignore to save cache file. groupKey=xxl-job-admin+DEFAULT_GROUP+dev, md5=29b40c917cacea1c72e941e67e06af8d, lastModifiedOld=1620922103000, lastModifiedNew=1620922103000

2021-05-20 09:13:44,799 INFO [dump-all-ok] xxl-job-admin+DEFAULT_GROUP, 1620922103000, length=2200, md5=29b40c917cacea1c72e941e67e06af8d

2021-05-20 18:02:34,874 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-common-gateway+DEFAULT_GROUP+dev, md5=06bc72b47670719572abccd6ca53a54e, lastModifiedOld=1620714949000, lastModifiedNew=1620714949000

2021-05-20 18:02:34,881 INFO [dump-all-ok] billbear-common-gateway+DEFAULT_GROUP, 1620714949000, length=2433, md5=06bc72b47670719572abccd6ca53a54e

2021-05-20 18:02:34,883 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-common-gateway+DEFAULT_GROUP+test, md5=f7dac6bbd462bbb90c6e1febdd116925, lastModifiedOld=1620678022000, lastModifiedNew=1620678022000

2021-05-20 18:02:34,886 INFO [dump-all-ok] billbear-common-gateway+DEFAULT_GROUP, 1620678022000, length=2808, md5=f7dac6bbd462bbb90c6e1febdd116925

2021-05-20 18:02:34,887 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-supplychain+DEFAULT_GROUP+dev, md5=5d533ee2ee4385a30a752e0ddffcc342, lastModifiedOld=1619357537000, lastModifiedNew=1619357537000

2021-05-20 18:02:34,889 INFO [dump-all-ok] billbear-supplychain+DEFAULT_GROUP, 1619357537000, length=1119, md5=5d533ee2ee4385a30a752e0ddffcc342

2021-05-20 18:02:34,891 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-supplier+DEFAULT_GROUP+dev, md5=0cfcb05dc61c314e40958cf1f04e2197, lastModifiedOld=1620728857000, lastModifiedNew=1620728857000

2021-05-20 18:02:34,892 INFO [dump-all-ok] billbear-supplier+DEFAULT_GROUP, 1620728857000, length=1223, md5=0cfcb05dc61c314e40958cf1f04e2197

2021-05-20 18:02:34,893 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-usercenter+DEFAULT_GROUP+dev, md5=9515fa5e1e7c1b39b0599b21c3b5e209, lastModifiedOld=1612187959000, lastModifiedNew=1612187959000

2021-05-20 18:02:34,894 INFO [dump-all-ok] billbear-usercenter+DEFAULT_GROUP, 1612187959000, length=1033, md5=9515fa5e1e7c1b39b0599b21c3b5e209

2021-05-20 18:02:34,896 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-customer+DEFAULT_GROUP+dev, md5=bcd5d345ede997587382aba0fa320e7b, lastModifiedOld=1611910611000, lastModifiedNew=1611910611000

2021-05-20 18:02:34,897 INFO [dump-all-ok] billbear-customer+DEFAULT_GROUP, 1611910611000, length=1117, md5=bcd5d345ede997587382aba0fa320e7b

2021-05-20 18:02:34,898 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-auth+DEFAULT_GROUP+dev, md5=63c60ac077501da49b1e4f5e738cce9c, lastModifiedOld=1616422020000, lastModifiedNew=1616422020000

2021-05-20 18:02:34,898 INFO [dump-all-ok] billbear-auth+DEFAULT_GROUP, 1616422020000, length=1333, md5=63c60ac077501da49b1e4f5e738cce9c

2021-05-20 18:02:34,899 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-common-config.yaml+DEFAULT_GROUP+dev, md5=5d7b8be73fcc65e891eff6f2366836ca, lastModifiedOld=1620981323000, lastModifiedNew=1620981323000

2021-05-20 18:02:34,901 INFO [dump-all-ok] billbear-common-config.yaml+DEFAULT_GROUP, 1620981323000, length=2038, md5=5d7b8be73fcc65e891eff6f2366836ca

2021-05-20 18:02:34,903 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-filecenter+DEFAULT_GROUP+dev, md5=ba27cdf11cab47887efc3a97eecc0ee9, lastModifiedOld=1611058271000, lastModifiedNew=1611058271000

2021-05-20 18:02:34,904 INFO [dump-all-ok] billbear-filecenter+DEFAULT_GROUP, 1611058271000, length=301, md5=ba27cdf11cab47887efc3a97eecc0ee9

2021-05-20 18:02:34,904 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-usercenter+DEFAULT_GROUP+test, md5=02b102f31fa26ffd2aad727e81651988, lastModifiedOld=1616136575000, lastModifiedNew=1616136575000

2021-05-20 18:02:34,905 INFO [dump-all-ok] billbear-usercenter+DEFAULT_GROUP, 1616136575000, length=1032, md5=02b102f31fa26ffd2aad727e81651988

2021-05-20 18:02:34,906 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-customer+DEFAULT_GROUP+test, md5=e0f3e764295ea4d644457d9fa3ceb41c, lastModifiedOld=1616136591000, lastModifiedNew=1616136591000

2021-05-20 18:02:34,906 INFO [dump-all-ok] billbear-customer+DEFAULT_GROUP, 1616136591000, length=1119, md5=e0f3e764295ea4d644457d9fa3ceb41c

2021-05-20 18:02:34,907 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-supplier+DEFAULT_GROUP+test, md5=2bdd9d2a196168b12ab298dd02480092, lastModifiedOld=1616136605000, lastModifiedNew=1616136605000

2021-05-20 18:02:34,908 INFO [dump-all-ok] billbear-supplier+DEFAULT_GROUP, 1616136605000, length=1224, md5=2bdd9d2a196168b12ab298dd02480092

2021-05-20 18:02:34,908 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-supplychain+DEFAULT_GROUP+test, md5=179faa47e18c47bd74db04090d909cff, lastModifiedOld=1619599422000, lastModifiedNew=1619599422000

2021-05-20 18:02:34,909 INFO [dump-all-ok] billbear-supplychain+DEFAULT_GROUP, 1619599422000, length=1171, md5=179faa47e18c47bd74db04090d909cff

2021-05-20 18:02:34,909 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-auth+DEFAULT_GROUP+test, md5=4b101bb4ed2e72fc104d0ef002fbde69, lastModifiedOld=1616481512000, lastModifiedNew=1616481512000

2021-05-20 18:02:34,910 INFO [dump-all-ok] billbear-auth+DEFAULT_GROUP, 1616481512000, length=1274, md5=4b101bb4ed2e72fc104d0ef002fbde69

2021-05-20 18:02:34,911 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-filecenter+DEFAULT_GROUP+test, md5=ba27cdf11cab47887efc3a97eecc0ee9, lastModifiedOld=1611058496000, lastModifiedNew=1611058496000

